row_id,country,is_urban,age,female,married,religion,relationship_to_hh_head,education_level,can_add,num_times_borrowed_last_year,can_use_internet,phone_ownership,dinero_en_banco,fecha_ultimo_trabajo
4760,C,FALSO,40,VERDADERO,FALSO,O,Head,1,FALSO,0,FALSO,0,391,8/5/2016
4761,I,FALSO,31,FALSO,VERDADERO,Q,Son/Daughter,4,VERDADERO,1,FALSO,1,1263,11/9/2016
4762,J,FALSO,42,VERDADERO,FALSO,X,Head,1,VERDADERO,3,FALSO,0,156,4/12/2019
4763,D,VERDADERO,19,VERDADERO,FALSO,X,Son/Daughter,1,VERDADERO,0,FALSO,1,670,19/3/2006
4764,D,FALSO,29,VERDADERO,FALSO,X,Head,1,VERDADERO,2,FALSO,2,1242,2/7/2002
4765,D,VERDADERO,24,FALSO,FALSO,X,Unknown,5,VERDADERO,1,VERDADERO,2,336,19/12/2017
4766,C,VERDADERO,28,FALSO,FALSO,P,Son/Daughter,0,VERDADERO,0,VERDADERO,2,458,2/10/2009
4767,I,FALSO,47,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,VERDADERO,2,291,5/9/2019
4768,C,VERDADERO,33,VERDADERO,VERDADERO,P,Father/Mother,4,VERDADERO,0,FALSO,1,100,24/2/2006
4769,D,FALSO,57,VERDADERO,VERDADERO,Q,Spouse,4,FALSO,0,FALSO,0,674,13/9/2005
4770,A,FALSO,39,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,567,11/10/2002
4771,C,VERDADERO,45,VERDADERO,VERDADERO,P,Spouse,0,VERDADERO,1,FALSO,2,1169,27/6/2017
4772,F,VERDADERO,100,VERDADERO,VERDADERO,X,Father/Mother,5,VERDADERO,0,FALSO,2,1133,8/8/2015
4773,J,VERDADERO,67,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,2,FALSO,1,1397,3/4/2007
4774,D,FALSO,21,FALSO,FALSO,Q,Head,1,VERDADERO,0,VERDADERO,2,595,12/8/2015
4775,D,FALSO,35,VERDADERO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,2,169,14/9/2007
4776,F,FALSO,21,VERDADERO,FALSO,Q,Son/Daughter,1,VERDADERO,0,FALSO,2,282,5/6/2018
4777,G,FALSO,15,VERDADERO,FALSO,X,Son/Daughter,1,VERDADERO,0,FALSO,0,147,23/6/2020
4778,A,FALSO,36,FALSO,VERDADERO,Q,Head,5,VERDADERO,2,FALSO,2,974,25/5/2011
4779,G,FALSO,40,FALSO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,2,589,23/5/2004
4780,J,VERDADERO,25,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,0,VERDADERO,2,278,23/10/2002
4781,F,VERDADERO,30,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,VERDADERO,2,129,28/11/2013
4782,D,VERDADERO,19,VERDADERO,FALSO,X,Head,3,VERDADERO,0,VERDADERO,2,644,23/11/2008
4783,J,FALSO,19,FALSO,VERDADERO,X,Head,6,VERDADERO,2,VERDADERO,2,230,16/9/2003
4784,J,FALSO,24,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,2,FALSO,2,1237,25/7/2004
4785,G,VERDADERO,46,VERDADERO,FALSO,X,Head,5,VERDADERO,1,FALSO,2,1198,18/5/2003
4786,J,VERDADERO,49,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,1,1007,28/7/2007
4787,D,FALSO,18,FALSO,VERDADERO,Q,Son/Daughter,1,VERDADERO,0,VERDADERO,0,1265,10/9/2003
4788,D,FALSO,24,FALSO,VERDADERO,X,Head,1,VERDADERO,2,VERDADERO,2,114,5/2/2002
4789,A,FALSO,17,FALSO,FALSO,Q,Son/Daughter,4,VERDADERO,0,FALSO,1,1286,25/3/2003
4790,G,FALSO,22,FALSO,FALSO,X,Son/Daughter,1,VERDADERO,1,VERDADERO,2,567,10/1/2016
4791,D,VERDADERO,33,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,3,FALSO,2,459,17/8/2011
4792,G,FALSO,42,VERDADERO,VERDADERO,X,Spouse,6,VERDADERO,1,VERDADERO,2,1238,21/7/2011
4793,J,VERDADERO,75,VERDADERO,FALSO,X,Head,5,VERDADERO,0,FALSO,0,1059,3/10/2016
4794,I,VERDADERO,40,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,322,12/6/2000
4795,I,FALSO,24,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,2,519,4/10/2007
4796,I,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,1,VERDADERO,0,FALSO,1,580,17/12/2000
4797,C,FALSO,40,VERDADERO,VERDADERO,P,Spouse,0,VERDADERO,1,VERDADERO,2,658,13/12/2020
4798,C,FALSO,27,VERDADERO,VERDADERO,O,Spouse,2,VERDADERO,0,FALSO,0,1336,27/4/2012
4799,G,FALSO,43,FALSO,VERDADERO,X,Head,5,VERDADERO,1,VERDADERO,2,1412,24/5/2020
4800,A,FALSO,41,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,0,FALSO,1,1128,3/6/2019
4801,D,FALSO,33,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,2,FALSO,2,1493,20/3/2002
4802,J,FALSO,40,VERDADERO,FALSO,X,Head,4,FALSO,0,FALSO,0,1458,27/7/2016
4803,J,FALSO,80,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,0,0,25/3/2015
4804,D,FALSO,30,VERDADERO,FALSO,X,Unknown,5,VERDADERO,2,VERDADERO,2,1327,18/10/2009
4805,J,VERDADERO,60,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,1,VERDADERO,2,914,12/7/2009
4806,C,FALSO,39,FALSO,VERDADERO,P,Head,3,FALSO,0,FALSO,2,621,25/11/2018
4807,I,FALSO,21,VERDADERO,FALSO,Q,Son/Daughter,6,VERDADERO,0,FALSO,1,1481,28/5/2000
4808,J,FALSO,29,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,0,FALSO,2,1473,13/6/2007
4809,J,FALSO,58,VERDADERO,FALSO,X,Head,0,VERDADERO,2,FALSO,2,402,12/11/2017
4810,F,VERDADERO,56,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,0,VERDADERO,2,93,1/6/2019
4811,A,FALSO,34,FALSO,VERDADERO,Q,Head,2,VERDADERO,1,FALSO,0,844,16/1/2003
4812,J,FALSO,26,FALSO,VERDADERO,X,Head,3,VERDADERO,0,FALSO,2,539,15/1/2018
4813,I,FALSO,19,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,VERDADERO,2,1104,22/8/2006
4814,C,FALSO,32,FALSO,VERDADERO,P,Head,6,VERDADERO,1,VERDADERO,2,974,13/9/2000
4815,J,FALSO,52,FALSO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,2,234,16/6/2010
4816,F,FALSO,35,VERDADERO,VERDADERO,X,Sister/Brother,4,VERDADERO,1,FALSO,1,1061,11/12/2001
4817,F,VERDADERO,26,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,VERDADERO,2,43,25/4/2004
4818,G,FALSO,16,VERDADERO,FALSO,X,Other,4,VERDADERO,2,FALSO,0,1415,24/6/2001
4819,D,FALSO,51,VERDADERO,VERDADERO,Q,Spouse,2,FALSO,0,FALSO,0,315,16/11/2013
4820,F,VERDADERO,51,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,2,577,25/4/2005
4821,I,FALSO,38,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,85,13/1/2013
4822,A,FALSO,19,FALSO,FALSO,Q,Son/Daughter,6,VERDADERO,0,VERDADERO,0,858,8/11/2018
4823,J,VERDADERO,15,VERDADERO,FALSO,X,Other,4,VERDADERO,0,VERDADERO,1,429,27/3/2018
4824,J,VERDADERO,74,VERDADERO,FALSO,X,Head,1,FALSO,0,FALSO,1,654,23/2/2020
4825,F,FALSO,22,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,0,329,22/9/2013
4826,G,VERDADERO,27,VERDADERO,VERDADERO,X,Head,0,VERDADERO,1,VERDADERO,2,528,10/8/2015
4827,C,FALSO,38,VERDADERO,VERDADERO,P,Spouse,6,VERDADERO,1,FALSO,1,645,10/9/2017
4828,C,FALSO,23,FALSO,VERDADERO,P,Spouse,0,VERDADERO,0,FALSO,0,821,8/5/2019
4829,I,FALSO,30,VERDADERO,FALSO,Q,Spouse,3,VERDADERO,2,FALSO,1,629,22/11/2014
4830,J,VERDADERO,25,VERDADERO,FALSO,X,Head,5,VERDADERO,3,FALSO,2,377,24/8/2007
4831,C,FALSO,62,VERDADERO,FALSO,P,Head,2,VERDADERO,1,FALSO,0,1456,27/2/2016
4832,A,FALSO,27,FALSO,FALSO,Q,Son/Daughter,6,VERDADERO,2,VERDADERO,2,1361,14/12/2006
4833,C,FALSO,32,FALSO,VERDADERO,P,Head,0,VERDADERO,0,FALSO,2,707,17/12/2001
4834,I,VERDADERO,27,VERDADERO,FALSO,Q,Son/Daughter,5,VERDADERO,0,FALSO,2,1065,20/1/2000
4835,J,FALSO,62,VERDADERO,FALSO,X,Head,2,VERDADERO,0,FALSO,2,1381,18/6/2014
4836,C,VERDADERO,43,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,0,FALSO,2,1298,26/1/2015
4837,J,FALSO,45,VERDADERO,VERDADERO,X,Head,3,VERDADERO,3,FALSO,1,474,26/6/2000
4838,G,VERDADERO,35,FALSO,FALSO,X,Head,3,VERDADERO,2,VERDADERO,2,81,3/4/2017
4839,A,FALSO,81,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,1,1347,8/11/2003
4840,G,VERDADERO,30,FALSO,FALSO,X,Son/Daughter,2,VERDADERO,2,VERDADERO,2,1367,4/9/2001
4841,C,FALSO,28,VERDADERO,VERDADERO,P,Spouse,2,VERDADERO,1,FALSO,0,923,25/12/2010
4842,I,FALSO,27,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,451,23/2/2006
4843,F,VERDADERO,65,VERDADERO,FALSO,X,Head,4,VERDADERO,2,FALSO,2,39,7/1/2000
4844,J,FALSO,71,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,1,1401,2/3/2006
4845,F,FALSO,32,FALSO,VERDADERO,Q,Head,1,VERDADERO,3,FALSO,2,858,14/9/2003
4846,I,VERDADERO,31,FALSO,VERDADERO,Q,Son/Daughter,4,VERDADERO,0,VERDADERO,2,985,22/4/2004
4847,G,VERDADERO,20,FALSO,FALSO,X,Head,4,VERDADERO,2,VERDADERO,2,1069,10/2/2017
4848,G,VERDADERO,30,FALSO,VERDADERO,X,Head,4,VERDADERO,0,VERDADERO,0,194,16/1/2017
4849,I,VERDADERO,30,FALSO,FALSO,Q,Son/Daughter,5,VERDADERO,0,VERDADERO,2,1092,18/9/2008
4850,G,FALSO,28,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,FALSO,1,1091,23/12/2010
4851,C,FALSO,17,VERDADERO,FALSO,Q,Son/Daughter,4,FALSO,0,FALSO,1,1108,13/3/2016
4852,F,FALSO,35,FALSO,VERDADERO,Q,Head,2,VERDADERO,0,FALSO,2,1500,2/7/2011
4853,A,FALSO,45,FALSO,VERDADERO,Q,Head,1,VERDADERO,1,FALSO,2,150,21/12/2014
4854,D,FALSO,24,VERDADERO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,2,1347,4/10/2014
4855,F,FALSO,42,FALSO,VERDADERO,X,Head,0,VERDADERO,1,FALSO,2,763,15/9/2017
4856,D,VERDADERO,20,VERDADERO,FALSO,Q,Son/Daughter,0,VERDADERO,0,FALSO,1,1020,8/10/2016
4857,D,FALSO,35,FALSO,VERDADERO,Q,Head,3,VERDADERO,2,FALSO,1,294,16/2/2000
4858,J,FALSO,76,FALSO,VERDADERO,X,Head,5,VERDADERO,0,FALSO,0,1024,22/7/2002
4859,C,FALSO,32,VERDADERO,VERDADERO,P,Spouse,5,VERDADERO,0,FALSO,1,1167,14/8/2000
4860,D,FALSO,44,FALSO,VERDADERO,Q,Head,3,FALSO,0,VERDADERO,2,473,1/8/2020
4861,D,FALSO,37,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,0,1174,5/4/2010
4862,F,VERDADERO,29,FALSO,FALSO,X,Son/Daughter,6,VERDADERO,0,VERDADERO,2,216,2/3/2000
4863,G,FALSO,33,VERDADERO,FALSO,X,Head,1,VERDADERO,2,FALSO,2,219,26/11/2005
4864,C,FALSO,26,FALSO,VERDADERO,P,Head,4,VERDADERO,0,FALSO,2,143,6/10/2008
4865,J,VERDADERO,49,VERDADERO,FALSO,X,Head,1,VERDADERO,1,FALSO,2,1099,15/2/2001
4866,A,FALSO,35,FALSO,VERDADERO,Q,Head,0,VERDADERO,1,FALSO,2,804,17/12/2019
4867,G,FALSO,32,FALSO,VERDADERO,X,Head,3,VERDADERO,0,VERDADERO,2,856,18/9/2016
4868,A,FALSO,66,VERDADERO,FALSO,Q,Other,0,VERDADERO,0,FALSO,0,265,27/7/2019
4869,F,VERDADERO,39,VERDADERO,VERDADERO,Q,Spouse,6,VERDADERO,0,FALSO,2,512,19/7/2004
4870,F,VERDADERO,16,VERDADERO,FALSO,Q,Other,2,VERDADERO,0,FALSO,0,1096,19/3/2013
4871,G,FALSO,30,FALSO,FALSO,X,Head,6,VERDADERO,2,VERDADERO,2,364,19/12/2002
4872,I,FALSO,37,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,0,245,7/6/2008
4873,I,FALSO,25,FALSO,VERDADERO,Q,Son/Daughter,3,VERDADERO,0,VERDADERO,2,888,25/12/2010
4874,I,VERDADERO,45,VERDADERO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,270,18/1/2004
4875,C,VERDADERO,30,VERDADERO,VERDADERO,Q,Spouse,1,FALSO,2,FALSO,0,413,11/9/2012
4876,F,FALSO,20,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,1,FALSO,1,632,9/2/2009
4877,F,VERDADERO,33,VERDADERO,FALSO,X,Head,3,VERDADERO,2,VERDADERO,2,101,28/3/2006
4878,F,VERDADERO,65,VERDADERO,VERDADERO,X,Head,5,VERDADERO,0,VERDADERO,2,749,21/2/2012
4879,I,FALSO,50,FALSO,VERDADERO,Q,Head,6,VERDADERO,0,FALSO,2,701,3/11/2006
4880,I,VERDADERO,42,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,VERDADERO,1,1067,25/12/2011
4881,J,FALSO,39,VERDADERO,VERDADERO,X,Spouse,3,VERDADERO,2,FALSO,2,1331,16/9/2019
4882,F,FALSO,29,VERDADERO,VERDADERO,X,Father/Mother,5,VERDADERO,1,FALSO,2,1032,6/6/2017
4883,A,FALSO,32,VERDADERO,VERDADERO,X,Son/Daughter,2,VERDADERO,0,VERDADERO,2,1029,12/3/2002
4884,J,VERDADERO,21,VERDADERO,FALSO,X,Head,1,VERDADERO,0,FALSO,2,957,25/9/2015
4885,I,FALSO,34,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,0,872,12/6/2016
4886,I,VERDADERO,18,FALSO,FALSO,Q,Son/Daughter,5,VERDADERO,1,VERDADERO,2,39,18/1/2015
4887,D,VERDADERO,23,FALSO,FALSO,X,Head,3,VERDADERO,3,FALSO,2,640,14/10/2018
4888,J,FALSO,17,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,0,771,28/9/2017
4889,F,FALSO,25,FALSO,VERDADERO,Q,Head,2,VERDADERO,3,VERDADERO,2,838,14/12/2002
4890,D,FALSO,41,FALSO,FALSO,X,Head,3,VERDADERO,0,FALSO,1,10,23/3/2011
4891,C,VERDADERO,30,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,2,468,2/9/2017
4892,J,FALSO,22,FALSO,VERDADERO,X,Head,3,VERDADERO,0,FALSO,2,1377,10/7/2000
4893,C,FALSO,55,VERDADERO,FALSO,P,Head,3,VERDADERO,0,FALSO,2,1144,14/7/2009
4894,J,FALSO,31,FALSO,VERDADERO,X,Head,1,VERDADERO,2,FALSO,2,173,5/12/2019
4895,J,FALSO,32,VERDADERO,VERDADERO,Q,Spouse,3,VERDADERO,0,FALSO,2,1098,14/2/2020
4896,I,FALSO,60,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,0,227,27/12/2012
4897,D,FALSO,47,FALSO,VERDADERO,Q,Head,3,VERDADERO,1,FALSO,2,1256,15/11/2007
4898,C,VERDADERO,22,FALSO,FALSO,P,Spouse,0,VERDADERO,2,VERDADERO,1,98,15/6/2017
4899,D,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,0,FALSO,0,FALSO,2,865,12/3/2013
4900,F,FALSO,41,FALSO,VERDADERO,Q,Head,5,VERDADERO,1,FALSO,2,498,28/6/2011
4901,A,FALSO,33,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,1,FALSO,0,999,20/6/2012
4902,F,FALSO,41,FALSO,VERDADERO,X,Head,2,VERDADERO,0,FALSO,2,502,14/8/2020
4903,J,FALSO,35,VERDADERO,FALSO,Q,Son/Daughter,0,VERDADERO,2,FALSO,2,1076,25/10/2018
4904,C,FALSO,50,VERDADERO,VERDADERO,P,Spouse,6,FALSO,0,FALSO,1,448,26/11/2013
4905,G,VERDADERO,39,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,2,412,28/8/2003
4906,G,VERDADERO,37,VERDADERO,FALSO,X,Head,1,VERDADERO,3,VERDADERO,2,823,22/12/2012
4907,C,FALSO,45,VERDADERO,VERDADERO,P,Spouse,0,FALSO,1,FALSO,0,1019,18/11/2000
4908,D,FALSO,24,VERDADERO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,2,1499,20/6/2012
4909,I,VERDADERO,27,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,2,1125,15/7/2004
4910,A,FALSO,19,FALSO,FALSO,Q,Son/Daughter,1,VERDADERO,2,VERDADERO,2,1296,22/12/2014
4911,J,FALSO,15,VERDADERO,FALSO,X,Son/Daughter,1,VERDADERO,0,FALSO,1,254,12/1/2006
4912,J,FALSO,16,FALSO,FALSO,Q,Other,0,VERDADERO,0,FALSO,1,820,11/8/2009
4913,A,FALSO,66,FALSO,VERDADERO,P,Head,3,VERDADERO,2,FALSO,2,1175,21/3/2000
4914,C,FALSO,65,FALSO,VERDADERO,P,Head,6,VERDADERO,2,FALSO,1,1192,11/6/2019
4915,I,FALSO,28,FALSO,VERDADERO,Q,Sister/Brother,2,VERDADERO,0,FALSO,2,1167,10/1/2012
4916,J,FALSO,39,VERDADERO,VERDADERO,X,Head,4,VERDADERO,1,FALSO,1,118,25/12/2015
4917,F,FALSO,76,VERDADERO,FALSO,X,Head,2,VERDADERO,0,FALSO,2,701,11/11/2013
4918,D,FALSO,34,FALSO,FALSO,Q,Head,1,VERDADERO,0,FALSO,2,263,18/4/2007
4919,G,VERDADERO,31,FALSO,VERDADERO,X,Head,5,VERDADERO,1,VERDADERO,2,1379,4/3/2019
4920,F,FALSO,25,FALSO,FALSO,Q,Father/Mother,4,VERDADERO,1,FALSO,1,290,26/9/2006
4921,G,VERDADERO,36,FALSO,VERDADERO,X,Head,2,VERDADERO,1,VERDADERO,2,959,27/5/2010
4922,G,FALSO,20,VERDADERO,FALSO,X,Son/Daughter,4,VERDADERO,2,FALSO,1,749,17/2/2001
4923,D,FALSO,25,VERDADERO,FALSO,Q,Son/Daughter,4,VERDADERO,2,FALSO,2,433,26/1/2016
4924,C,FALSO,60,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,1,190,12/8/2010
4925,C,FALSO,45,FALSO,VERDADERO,P,Head,2,VERDADERO,0,FALSO,2,456,20/3/2013
4926,G,FALSO,18,VERDADERO,FALSO,X,Son/Daughter,5,VERDADERO,0,FALSO,1,233,24/1/2008
4927,J,FALSO,25,FALSO,VERDADERO,X,Head,6,VERDADERO,0,VERDADERO,2,437,24/3/2015
4928,C,FALSO,51,FALSO,VERDADERO,Q,Head,0,VERDADERO,0,FALSO,1,222,19/9/2009
4929,J,FALSO,57,VERDADERO,FALSO,X,Head,6,VERDADERO,3,FALSO,2,87,19/9/2009
4930,G,VERDADERO,20,VERDADERO,VERDADERO,X,Spouse,5,VERDADERO,2,FALSO,2,169,27/7/2004
4931,I,FALSO,34,VERDADERO,VERDADERO,Q,Father/Mother,3,FALSO,2,FALSO,1,788,22/10/2002
4932,F,VERDADERO,35,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,2,VERDADERO,2,666,3/10/2013
4933,C,VERDADERO,18,FALSO,FALSO,P,Son/Daughter,6,VERDADERO,0,VERDADERO,2,635,12/12/2020
4934,D,FALSO,23,FALSO,FALSO,X,Other,4,VERDADERO,1,FALSO,1,656,12/6/2012
4935,G,FALSO,34,FALSO,VERDADERO,N,Son/Daughter,0,FALSO,0,FALSO,1,1175,27/11/2009
4936,D,FALSO,18,VERDADERO,FALSO,X,Son/Daughter,6,VERDADERO,0,FALSO,2,1214,6/1/2012
4937,G,VERDADERO,22,VERDADERO,VERDADERO,X,Spouse,0,VERDADERO,3,VERDADERO,2,794,19/9/2015
4938,I,FALSO,39,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,FALSO,2,454,10/4/2005
4939,J,FALSO,30,FALSO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,1,933,24/10/2006
4940,A,FALSO,36,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,1,FALSO,2,155,23/4/2006
4941,A,FALSO,26,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,FALSO,2,635,16/9/2000
4942,C,FALSO,55,FALSO,VERDADERO,P,Head,3,VERDADERO,0,FALSO,2,213,22/6/2004
4943,I,VERDADERO,60,FALSO,VERDADERO,Q,Head,5,VERDADERO,0,FALSO,1,1186,6/10/2006
4944,A,FALSO,32,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,587,10/7/2017
4945,G,FALSO,62,VERDADERO,FALSO,X,Head,5,VERDADERO,3,FALSO,2,678,10/1/2018
4946,F,FALSO,18,VERDADERO,FALSO,Q,Son/Daughter,0,FALSO,1,FALSO,0,1304,5/4/2018
4947,C,FALSO,40,FALSO,VERDADERO,X,Head,3,VERDADERO,2,FALSO,2,1361,7/4/2020
4948,I,FALSO,18,VERDADERO,FALSO,Q,Son/Daughter,2,VERDADERO,0,FALSO,1,228,26/5/2003
4949,F,FALSO,42,VERDADERO,VERDADERO,X,Spouse,2,VERDADERO,0,FALSO,2,462,1/5/2017
4950,A,FALSO,20,FALSO,FALSO,Q,Son/Daughter,0,VERDADERO,0,VERDADERO,2,536,16/8/2000
4951,G,FALSO,18,FALSO,FALSO,N,Son/Daughter,1,VERDADERO,2,FALSO,1,108,14/9/2008
4952,A,FALSO,25,FALSO,VERDADERO,Q,Spouse,2,VERDADERO,1,FALSO,2,1421,13/8/2004
4953,F,VERDADERO,36,VERDADERO,VERDADERO,X,Spouse,4,VERDADERO,0,VERDADERO,2,540,14/3/2001
4954,F,FALSO,25,FALSO,VERDADERO,Q,Head,3,VERDADERO,0,FALSO,2,408,10/4/2010
4955,G,FALSO,72,FALSO,VERDADERO,X,Head,6,VERDADERO,0,FALSO,2,700,1/1/2005
4956,D,FALSO,28,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,2,181,9/9/2020
4957,I,FALSO,40,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,1,1132,22/1/2008
4958,I,VERDADERO,32,VERDADERO,VERDADERO,Q,Spouse,2,VERDADERO,0,FALSO,2,758,8/6/2000
4959,C,FALSO,45,VERDADERO,VERDADERO,P,Spouse,0,VERDADERO,0,FALSO,0,841,6/4/2002
4960,A,FALSO,30,VERDADERO,FALSO,Q,Head,0,VERDADERO,1,FALSO,2,896,21/5/2011
4961,C,VERDADERO,42,VERDADERO,VERDADERO,P,Spouse,3,VERDADERO,0,FALSO,2,1440,20/9/2003
4962,F,VERDADERO,17,VERDADERO,FALSO,X,Son/Daughter,0,VERDADERO,0,VERDADERO,2,623,1/9/2009
4963,C,FALSO,55,VERDADERO,VERDADERO,P,Spouse,1,FALSO,1,FALSO,0,114,23/4/2008
4964,F,FALSO,78,FALSO,VERDADERO,X,Head,2,VERDADERO,2,FALSO,2,291,14/4/2003
4965,I,VERDADERO,50,VERDADERO,VERDADERO,Q,Spouse,4,VERDADERO,0,VERDADERO,2,1046,18/7/2009
4966,I,FALSO,32,VERDADERO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,0,743,27/2/2001
4967,D,VERDADERO,23,VERDADERO,VERDADERO,X,Son/Daughter,2,VERDADERO,0,FALSO,0,1463,3/3/2015
4968,J,VERDADERO,24,VERDADERO,FALSO,X,Other,2,VERDADERO,1,VERDADERO,2,998,22/10/2017
4969,J,FALSO,20,VERDADERO,VERDADERO,X,Spouse,1,VERDADERO,2,FALSO,2,1049,28/6/2009
4970,J,FALSO,40,FALSO,VERDADERO,X,Head,4,VERDADERO,1,FALSO,0,1122,23/2/2003
4971,A,VERDADERO,46,VERDADERO,VERDADERO,Q,Spouse,2,FALSO,0,FALSO,1,1054,14/1/2010
4972,D,FALSO,86,VERDADERO,FALSO,Q,Head,1,FALSO,0,FALSO,0,669,12/11/2009
4973,A,FALSO,29,FALSO,VERDADERO,Q,Son/Daughter,4,VERDADERO,1,FALSO,2,129,19/2/2009
4974,D,FALSO,28,FALSO,FALSO,X,Head,6,VERDADERO,0,VERDADERO,2,518,27/9/2019
4975,J,FALSO,61,FALSO,FALSO,X,Head,4,VERDADERO,2,FALSO,1,656,21/9/2002
4976,G,FALSO,17,FALSO,FALSO,X,Other,0,VERDADERO,3,VERDADERO,2,1469,3/2/2001
4977,C,VERDADERO,46,FALSO,VERDADERO,P,Head,0,VERDADERO,0,FALSO,1,208,24/8/2007
4978,C,FALSO,26,VERDADERO,VERDADERO,P,Head,1,VERDADERO,0,FALSO,1,745,5/8/2012
4979,I,VERDADERO,43,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,VERDADERO,2,123,6/8/2018
4980,F,VERDADERO,30,FALSO,VERDADERO,Q,Head,4,VERDADERO,3,FALSO,2,1466,2/5/2014
4981,J,FALSO,23,VERDADERO,VERDADERO,X,Other,5,VERDADERO,2,FALSO,2,697,27/3/2019
4982,F,FALSO,15,FALSO,FALSO,X,Son/Daughter,0,VERDADERO,0,FALSO,1,16,1/9/2011
4983,F,VERDADERO,45,VERDADERO,FALSO,X,Head,6,FALSO,2,FALSO,1,1099,24/9/2019
4984,D,FALSO,30,VERDADERO,VERDADERO,X,Spouse,2,FALSO,0,FALSO,0,61,27/6/2012
4985,D,VERDADERO,19,FALSO,FALSO,X,Unknown,1,FALSO,3,FALSO,2,853,25/11/2011
4986,I,FALSO,30,FALSO,VERDADERO,Q,Head,4,VERDADERO,0,VERDADERO,2,784,12/4/2002
4987,I,VERDADERO,64,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,2,461,23/4/2000
4988,F,FALSO,24,VERDADERO,VERDADERO,Q,Spouse,0,VERDADERO,0,FALSO,0,496,23/12/2003
4989,A,FALSO,60,FALSO,VERDADERO,Q,Head,1,VERDADERO,0,FALSO,0,897,15/10/2015
4990,A,FALSO,23,VERDADERO,VERDADERO,Q,Spouse,5,VERDADERO,0,FALSO,1,1119,8/11/2018
4991,C,FALSO,54,VERDADERO,FALSO,P,Head,3,VERDADERO,0,FALSO,2,1130,4/7/2016
4992,D,VERDADERO,24,VERDADERO,FALSO,X,Spouse,4,VERDADERO,1,VERDADERO,1,133,2/9/2015
